[1, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[6, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[7, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[7, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[8, 9, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[8, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[12, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[8, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[14, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[15, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[16, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[17, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[18, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[20, 21, 22, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 24, 25, 26, 27, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0]
[28, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[29, 21, 22, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[30, 9, 10, 13, 11, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[18, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[33, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[34, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[17, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[35, 9, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[36, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[37, 21, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[38, 9, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[39, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[40, 26, 41, 21, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[42, 41, 41, 21, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[40, 25, 10, 13, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[39, 41, 21, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[43, 41, 21, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[44, 41, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[40, 21, 26, 41, 21, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[42, 41, 45, 13, 46, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[39, 41, 21, 25, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
