[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 5]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 6]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 7]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 7]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 8]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 8]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 12]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 8]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 14]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 15]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 16]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 17]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 18]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 19]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 22, 21, 20]
[0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 27, 26, 25, 24, 23]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 28]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 22, 21, 29]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 11, 13, 10, 9, 30]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 28]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 18]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 31]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 32]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 33]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 34]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 17]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 9, 35]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 36]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 37]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 9, 38]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 39]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 40]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 41, 42]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 10, 25, 40]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 39]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 43]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 41, 44]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 40]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 46, 13, 45, 41, 42]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 39]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 43]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 41, 47]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 48]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 40]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 41, 42]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 46, 13, 45, 49, 48]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 39]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 43]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 41, 50]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 48]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 51]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 52, 48]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 53]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 57, 56, 55, 54]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 52, 51]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 59, 58]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 53]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 57, 56, 55, 60]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 51]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 41, 61]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 59, 23]
[0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 25, 51]
[0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 25, 46, 13, 62]
[0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 25, 46, 41, 63]
[0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 13, 10, 25, 9, 51]
[0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 25, 51]
[0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 25, 46, 13, 62]
[0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 25, 46, 41, 64]
[0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 57, 13, 10, 25, 9, 51]
[0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 25, 40]
[0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 10, 41, 42]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 41, 26, 21, 49, 48]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 46, 13, 10, 25, 51]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 21, 65]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 25, 41, 66]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 27, 26, 67]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 27, 41, 68]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 41, 69]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 70]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 71]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 36]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 72]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 73]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 74]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 46, 65]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 9, 75]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 72]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 76]
[0, 0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 46, 13, 10, 9, 77]
[0, 0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 46, 13, 10, 9, 78]
[0, 0, 0, 4, 10, 9, 46, 13, 10, 9, 46, 13, 10, 9, 9, 79]
[0, 0, 4, 10, 9, 46, 13, 10, 9, 46, 13, 10, 9, 9, 46, 80]
[9, 46, 13, 10, 9, 46, 13, 10, 9, 9, 46, 13, 10, 9, 41, 80]
[9, 46, 13, 10, 9, 46, 13, 10, 9, 9, 46, 13, 3, 2, 9, 81]
[46, 13, 10, 9, 46, 13, 10, 9, 9, 46, 13, 10, 9, 41, 26, 33]
[46, 13, 10, 9, 46, 13, 10, 9, 9, 46, 13, 10, 9, 41, 9, 82]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 36]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 24, 83]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 41, 65]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 84]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 40]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 24, 85]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 85]
[0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 86]
[0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 87]
[0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 88]
[0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 89]
[0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 90]
[0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 3, 2, 27, 26, 91]
[0, 0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 85]
[0, 0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 41, 92]
[0, 0, 0, 0, 0, 0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 93]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 94]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 26, 24, 95]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 96]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 97]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 98]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 99]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 100]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 101]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 26, 24, 102]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 103]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 104]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 105]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 106]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 107]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 108]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 109]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 110]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 111]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 112]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 113]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 26, 24, 114]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 115]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 116]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 117]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 118]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 119]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 120]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 26, 24, 121]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 122]
[0, 0, 4, 10, 9, 24, 46, 13, 10, 9, 27, 26, 46, 13, 45, 123]
